"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"277770907","2023-11-19T00:00:00.000","02:26:00","BROOKLYN","OUTSIDE","83","0","STREET","(null)","false","45-64","M","BLACK","25-44","M","BLACK","1002167","193602","40.698053","-73.935384","POINT (-73.935384 40.698053)"
"277770910","2023-11-19T00:00:00.000","11:30:00","BRONX","OUTSIDE","43","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","45-64","M","BLACK","1018843","243555","40.83511","-73.874987","POINT (-73.874987 40.83511)"
"277777076","2023-11-19T00:00:00.000","15:00:00","BROOKLYN","OUTSIDE","78","0","OTHER","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","991330","187303",,,
"277781932","2023-11-19T00:00:00.000","20:45:00","QUEENS","OUTSIDE","101","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","<18","M","BLACK","1044048","156630","40.59639","-73.784673","POINT (-73.784673 40.59639)"
"277788398","2023-11-19T00:00:00.000","19:04:00","BRONX","OUTSIDE","46","0","STREET","(null)","true","(null)","(null)","(null)","25-44","M","BLACK","1009358","247702","40.846527","-73.909249","POINT (-73.909249 40.846527)"
"277770908","2023-11-19T00:00:00.000","01:21:00","BROOKLYN","OUTSIDE","69","0","COMMERCIAL","BAR/NIGHT CLUB","false","(null)","(null)","(null)","18-24","M","BLACK HISPANIC","1010617","172975","40.641416","-73.90499","POINT (-73.90499 40.641416)"
"277770909","2023-11-19T00:00:00.000","14:00:00","BRONX","INSIDE","44","1","TRANSIT","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1003858","241701","40.830067051822596","-73.92914644642369","POINT (-73.92914644642369 40.830067051822596)"
"277770905","2023-11-18T00:00:00.000","19:03:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","(null)","(null)","(null)","<18","F","BLACK","1015594","177988","40.655158","-73.887034","POINT (-73.887034 40.655158)"
"277742138","2023-11-18T00:00:00.000","09:16:00","BRONX","OUTSIDE","48","0","PARKING LOT","(null)","false","25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1014890","250840","40.855122","-73.889239","POINT (-73.889239 40.855122)"
"277742137","2023-11-18T00:00:00.000","07:41:00","BRONX","OUTSIDE","44","0","STREET","MULTI DWELL - APT BUILD","false","(null)","(null)","(null)","18-24","M","WHITE HISPANIC","1006682","243781","40.83577","-73.918934","POINT (-73.918934 40.83577)"
"277768704","2023-11-17T00:00:00.000","18:58:00","BROOKLYN","INSIDE","75","0","DWELLING","(null)","true","45-64","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","1013081","179250","40.658632","-73.896084","POINT (-73.896084 40.658632)"
"277742136","2023-11-17T00:00:00.000","20:00:00","BROOKLYN","OUTSIDE","71","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","997996","179389","40.659049","-73.950454","POINT (-73.950454 40.659049)"
"277768704","2023-11-17T00:00:00.000","18:58:00","BROOKLYN","INSIDE","75","0","DWELLING","(null)","true","45-64","M","WHITE HISPANIC","25-44","F","WHITE HISPANIC","1013081","179250","40.658632","-73.896084","POINT (-73.896084 40.658632)"
"277740838","2023-11-17T00:00:00.000","19:37:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","(null)","(null)","(null)","<18","M","BLACK","1017192","182303","40.666997","-73.881254","POINT (-73.881254 40.666997)"
"277554580","2023-11-15T00:00:00.000","01:15:00","BRONX","INSIDE","43","0","COMMERCIAL","GROCERY/BODEGA","false","<18","M","BLACK","18-24","M","WHITE HISPANIC","1021276","238398","40.820946","-73.866221","POINT (-73.866221 40.820946)"
"277602230","2023-11-15T00:00:00.000","21:07:00","MANHATTAN","OUTSIDE","28","0","STREET","(null)","true","25-44","M","WHITE HISPANIC","25-44","M","BLACK","996959","232155","40.803881","-73.954092","POINT (-73.954092 40.803881)"
"277554581","2023-11-15T00:00:00.000","06:30:00","BRONX","OUTSIDE","48","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK HISPANIC","1011854","248078","40.847551","-73.900224","POINT (-73.900224 40.847551)"
"277525073","2023-11-14T00:00:00.000","22:01:00","BROOKLYN","OUTSIDE","75","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","25-44","M","ASIAN / PACIFIC ISLANDER","1015828","179159","40.658372","-73.886184","POINT (-73.886184 40.658372)"
"277442469","2023-11-13T00:00:00.000","12:05:00","BROOKLYN","OUTSIDE","88","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","25-44","F","BLACK","991187","191876","40.693329310714695","-73.97498454505607","POINT (-73.97498454505607 40.693329310714695)"
"277459535","2023-11-13T00:00:00.000","18:00:00","BRONX","INSIDE","40","0","DWELLING","MULTI DWELL - APT BUILD","false","(null)","(null)","(null)","18-24","M","BLACK","1008027","233797","40.808365","-73.914108","POINT (-73.914108 40.808365)"
"277437584","2023-11-12T00:00:00.000","23:49:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1006119","181462","40.664723","-73.921169","POINT (-73.921169 40.664723)"
"277418605","2023-11-12T00:00:00.000","22:07:00","BRONX","OUTSIDE","48","0","STREET","(null)","false","45-64","M","BLACK","25-44","F","BLACK","1013456","249299","40.850897","-73.89443","POINT (-73.89443 40.850897)"
"277407816","2023-11-11T00:00:00.000","12:30:00","BROOKLYN","INSIDE","60","0","PARKING LOT","(null)","false","65+","M","WHITE","65+","M","WHITE","994890","152507","40.585268","-73.961691","POINT (-73.961691 40.585268)"
"277283092","2023-11-09T00:00:00.000","06:12:00","MANHATTAN","OUTSIDE","18","0","STREET","(null)","false","65+","M","BLACK","25-44","M","WHITE","986382","218545","40.766533","-73.9923","POINT (-73.9923 40.766533)"
"277233455","2023-11-08T00:00:00.000","18:30:00","MANHATTAN","OUTSIDE","33","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","999253","244178","40.836876","-73.945779","POINT (-73.945779 40.836876)"
"277159143","2023-11-07T00:00:00.000","17:00:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1009624","238920","40.82242","-73.90832","POINT (-73.90832 40.82242)"
"277159142","2023-11-07T00:00:00.000","10:50:00","BROOKLYN","OUTSIDE","76","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","F","WHITE HISPANIC","987560","187812","40.682178","-73.988064","POINT (-73.988064 40.682178)"
"277159141","2023-11-07T00:00:00.000","10:43:00","BROOKLYN","OUTSIDE","73","0","COMMERCIAL","SMALL MERCHANT","false","25-44","M","BLACK","25-44","M","BLACK","1009604","185653","40.676217","-73.908591","POINT (-73.908591 40.676217)"
"277048604","2023-11-05T00:00:00.000","21:39:00","BRONX","OUTSIDE","40","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","18-24","M","BLACK","1005407","235915","40.814183","-73.923567","POINT (-73.923567 40.814183)"
"277023147","2023-11-04T00:00:00.000","21:22:00","BROOKLYN","INSIDE","88","0","DWELLING","MULTI DWELL - APT BUILD","false","(null)","(null)","(null)","25-44","M","BLACK","992375","188772","40.684809","-73.970702","POINT (-73.970702 40.684809)"
"277021997","2023-11-04T00:00:00.000","11:19:00","BRONX","INSIDE","41","0","DWELLING","MULTI DWELL - APT BUILD","false","(null)","(null)","(null)","<18","M","BLACK","1012334","240636","40.827124","-73.89852","POINT (-73.89852 40.827124)"
"277021996","2023-11-04T00:00:00.000","11:30:00","MANHATTAN","OUTSIDE","25","0","VEHICLE","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1000688","236005","40.81444","-73.940612","POINT (-73.940612 40.81444)"
"277033912","2023-11-04T00:00:00.000","23:10:00","BRONX","INSIDE","42","0","DWELLING","MULTI DWELL - APT BUILD","true","(null)","(null)","(null)","25-44","M","WHITE HISPANIC","1007768","239436","40.823841","-73.915022","POINT (-73.915022 40.823841)"
"276933344","2023-11-03T00:00:00.000","00:10:00","STATEN ISLAND","INSIDE","120","0","DWELLING","MULTI DWELL - APT BUILD","false","18-24","M","BLACK","18-24","F","BLACK","960915","171305","40.636841","-74.084073","POINT (-74.084073 40.636841)"
"276973588","2023-11-03T00:00:00.000","23:02:00","QUEENS","OUTSIDE","113","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1046315","187088",,,
"276921834","2023-11-02T00:00:00.000","22:30:00","QUEENS","OUTSIDE","101","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","1053361","158350","40.601041","-73.751122","POINT (-73.751122 40.601041)"
"276870187","2023-11-02T00:00:00.000","03:51:00","BROOKLYN","OUTSIDE","77","0","STREET","(null)","false","45-64","M","BLACK","25-44","F","BLACK","1002635","183650","40.670734440981285","-73.93372446674996","POINT (-73.93372446674996 40.670734440981285)"
"276800911","2023-11-01T00:00:00.000","03:58:00","MANHATTAN","OUTSIDE","28","0","TRANSIT","(null)","false","(null)","(null)","(null)","<18","M","BLACK","997407","233806",,,
"276846958","2023-11-01T00:00:00.000","11:25:00","BROOKLYN","INSIDE","67","0","DWELLING","PVT HOUSE","true","(null)","(null)","(null)","45-64","M","BLACK","1005499","179882","40.660387","-73.923411","POINT (-73.923411 40.660387)"
"276785707","2023-10-31T00:00:00.000","17:27:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","18-24","M","BLACK","25-44","M","WHITE HISPANIC","1015660","183332","40.669827","-73.886771","POINT (-73.886771 40.669827)"
"276746689","2023-10-31T00:00:00.000","00:56:00","QUEENS","INSIDE","107","0","DWELLING","MULTI DWELL - APT BUILD","false","(null)","(null)","(null)","25-44","M","BLACK","1037836","205450","40.73043","-73.806653","POINT (-73.806653 40.73043)"
"276785707","2023-10-31T00:00:00.000","17:27:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","18-24","M","BLACK","25-44","M","BLACK","1015660","183332","40.669827","-73.886771","POINT (-73.886771 40.669827)"
"276746689","2023-10-31T00:00:00.000","00:56:00","QUEENS","INSIDE","107","0","DWELLING","MULTI DWELL - APT BUILD","false","(null)","(null)","(null)","45-64","M","WHITE HISPANIC","1037836","205450","40.73043","-73.806653","POINT (-73.806653 40.73043)"
"276785707","2023-10-31T00:00:00.000","17:27:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK","1015660","183332","40.669827","-73.886771","POINT (-73.886771 40.669827)"
"276785707","2023-10-31T00:00:00.000","17:27:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1015660","183332","40.669827","-73.886771","POINT (-73.886771 40.669827)"
"276785708","2023-10-31T00:00:00.000","22:06:00","MANHATTAN","OUTSIDE","14","0","STREET","(null)","false","<18","M","BLACK","<18","M","BLACK","987341","215631","40.75853318613154","-73.98884266079277","POINT (-73.98884266079277 40.75853318613154)"
"276733711","2023-10-30T00:00:00.000","20:16:00","BRONX","INSIDE","42","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","<18","M","BLACK","1010069","244367","40.837369","-73.906691","POINT (-73.906691 40.837369)"
"276726281","2023-10-30T00:00:00.000","20:07:00","BROOKLYN","INSIDE","73","0","DWELLING","MULTI DWELL - APT BUILD","false","(null)","(null)","(null)","25-44","M","BLACK","1007588","179461","40.659225","-73.915884","POINT (-73.915884 40.659225)"
"276687570","2023-10-29T00:00:00.000","22:39:00","BROOKLYN","INSIDE","67","0","DWELLING","(null)","true","45-64","M","BLACK","25-44","M","BLACK","1000242","171647","40.637796","-73.942376","POINT (-73.942376 40.637796)"
"276665994","2023-10-29T00:00:00.000","02:55:00","BRONX","OUTSIDE","47","0","STREET","(null)","false","25-44","M","BLACK","25-44","M","BLACK HISPANIC","1025454","268214","40.902763","-73.850945","POINT (-73.850945 40.902763)"
"276665993","2023-10-29T00:00:00.000","04:08:00","BRONX","OUTSIDE","48","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","18-24","F","BLACK HISPANIC","1013788","252571","40.859874361655585","-73.89321651600159","POINT (-73.89321651600159 40.859874361655585)"
"276687920","2023-10-29T00:00:00.000","21:38:00","MANHATTAN","OUTSIDE","13","0","STREET","(null)","false","18-24","M","BLACK","25-44","M","BLACK","986109","210621","40.744784","-73.99329","POINT (-73.99329 40.744784)"
"276676881","2023-10-29T00:00:00.000","14:28:00","BROOKLYN","OUTSIDE","73","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK HISPANIC","65+","F","BLACK","1010830","181517","40.664861","-73.90419","POINT (-73.90419 40.664861)"
"276665993","2023-10-29T00:00:00.000","04:08:00","BRONX","OUTSIDE","48","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","1013788","252571","40.859874361655585","-73.89321651600159","POINT (-73.89321651600159 40.859874361655585)"
"276687570","2023-10-29T00:00:00.000","22:39:00","BROOKLYN","INSIDE","67","0","DWELLING","(null)","true","45-64","M","BLACK","45-64","M","BLACK","1000242","171647","40.637796","-73.942376","POINT (-73.942376 40.637796)"
"276665995","2023-10-29T00:00:00.000","00:35:00","BROOKLYN","OUTSIDE","84","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","45-64","M","BLACK","989325","194210","40.699737","-73.981697","POINT (-73.981697 40.699737)"
"276665994","2023-10-29T00:00:00.000","02:55:00","BRONX","OUTSIDE","47","0","STREET","(null)","false","45-64","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","1025454","268214","40.902763","-73.850945","POINT (-73.850945 40.902763)"
"276665996","2023-10-28T00:00:00.000","21:22:00","BRONX","INSIDE","50","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","F","WHITE HISPANIC","1009400","258135","40.875161","-73.909056","POINT (-73.909056 40.875161)"
"276665999","2023-10-28T00:00:00.000","14:40:00","BRONX","OUTSIDE","52","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK HISPANIC","1017478","256069",,,
"276665997","2023-10-28T00:00:00.000","16:22:00","QUEENS","OUTSIDE","103","0","STREET","(null)","false","(null)","(null)","(null)","18-24","M","BLACK","1039224","190837","40.69031","-73.801764","POINT (-73.801764 40.69031)"
"276665998","2023-10-28T00:00:00.000","13:30:00","BROOKLYN","OUTSIDE","67","0","STREET","(null)","false","(null)","(null)","(null)","45-64","M","BLACK","1004499","180655","40.662511","-73.927011","POINT (-73.927011 40.662511)"
"276669687","2023-10-27T00:00:00.000","20:07:00","BRONX","OUTSIDE","42","2","HOUSING","MULTI DWELL - PUBLIC HOUS","true","<18","M","WHITE HISPANIC","45-64","M","BLACK","1010158","242490","40.832218","-73.906377","POINT (-73.906377 40.832218)"
"276669686","2023-10-27T00:00:00.000","23:58:00","QUEENS","OUTSIDE","101","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1043846","156129","40.595016","-73.785405","POINT (-73.785405 40.595016)"
"276669688","2023-10-27T00:00:00.000","23:03:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","25-44","M","BLACK","1006905","237918","40.819677","-73.918147","POINT (-73.918147 40.819677)"
"276669689","2023-10-27T00:00:00.000","15:03:00","STATEN ISLAND","INSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","F","WHITE HISPANIC","962020","165682","40.621409","-74.080076","POINT (-74.080076 40.621409)"
"276572811","2023-10-26T00:00:00.000","15:22:00","BRONX","OUTSIDE","40","2","HOUSING","MULTI DWELL - PUBLIC HOUS","false","25-44","M","WHITE HISPANIC","45-64","M","BLACK","1006693","238644","40.82167","-73.918909","POINT (-73.918909 40.82167)"
"276572810","2023-10-26T00:00:00.000","22:30:00","BRONX","OUTSIDE","46","0","STREET","(null)","false","25-44","M","WHITE HISPANIC","25-44","M","BLACK","1022187","261218","40.88357560040627","-73.86280418783778","POINT (-73.86280418783778 40.88357560040627)"
"276455645","2023-10-25T00:00:00.000","03:04:00","BROOKLYN","OUTSIDE","73","0","STREET","(null)","false","(null)","(null)","(null)","25-44","F","WHITE HISPANIC","1010904","184593","40.67330172925435","-73.90391208879691","POINT (-73.90391208879691 40.67330172925435)"
"276509562","2023-10-25T00:00:00.000","20:50:00","BROOKLYN","OUTSIDE","75","0","STREET","(null)","false","<18","M","BLACK","25-44","M","WHITE HISPANIC","1015965","181781","40.665567","-73.885679","POINT (-73.885679 40.665567)"
"276436475","2023-10-24T00:00:00.000","18:53:00","BRONX","INSIDE","47","0","DWELLING","MULTI DWELL - APT BUILD","false","18-24","M","BLACK","18-24","M","BLACK","1021457","258089","40.874991","-73.865459","POINT (-73.865459 40.874991)"
"276436475","2023-10-24T00:00:00.000","18:53:00","BRONX","INSIDE","47","0","DWELLING","MULTI DWELL - APT BUILD","false","<18","M","BLACK","18-24","M","BLACK","1021457","258089","40.874991","-73.865459","POINT (-73.865459 40.874991)"
"276375698","2023-10-23T00:00:00.000","22:58:00","BROOKLYN","INSIDE","77","0","DWELLING","MULTI DWELL - APT BUILD","true","(null)","(null)","(null)","25-44","M","BLACK","998876","185058","40.674607","-73.947271","POINT (-73.947271 40.674607)"
"276375697","2023-10-23T00:00:00.000","20:04:00","MANHATTAN","OUTSIDE","23","0","HOUSING","MULTI DWELL - PUBLIC HOUS","false","(null)","(null)","(null)","<18","M","BLACK","997876","226193","40.787515","-73.950793","POINT (-73.950793 40.787515)"
"276320559","2023-10-22T00:00:00.000","02:35:00","BROOKLYN","OUTSIDE","66","0","STREET","(null)","false","(null)","(null)","(null)","25-44","M","BLACK","982456","170122","40.633623","-74.006461","POINT (-74.006461 40.633623)"
"276320558","2023-10-22T00:00:00.000","05:37:00","BROOKLYN","INSIDE","83","0","COMMERCIAL","BAR/NIGHT CLUB","false","(null)","(null)","(null)","25-44","F","BLACK","1007380","189081","40.685631","-73.916601","POINT (-73.916601 40.685631)"
"276323863","2023-10-21T00:00:00.000","02:44:00","QUEENS","INSIDE","104","0","DWELLING","MULTI DWELL - APT BUILD","true","25-44","M","WHITE HISPANIC","25-44","F","WHITE","1017110","194628","40.700826","-73.88149","POINT (-73.88149 40.700826)"
